mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,zero_crossing_rate
22.225765,69.0088,-17.258945,9.722693,-11.457443,-3.3012989,3.3252268,5.388958,-5.951518,-1.1077089,3.012934,6.2600675,-3.8476446,6.147085,-0.7734069,4.2129726,9.07544,9.918824,13.555679,16.334242,12.295486,11.965284,11.581004,8.501415,6.4662595,5.7661138,9.961692,5.634929,6.12342,5.35702,4.644343,5.785285,7.903762,11.509668,10.459612,11.500395,10.428578,9.293757,9.051406,11.48678,14.150217,9.396337,7.6749506,7.2543817,6.7541842,7.9542727,10.589214,11.134797,7.452279,4.667515,4.2755938,4.3974805,5.8894434,7.3651752,9.471728,6.905684,6.8932896,8.95563,14.208745,11.098267,8.229369,6.0233097,4.8937306,4.371441,4.7379694,4.1401467,3.0786386,1.84335,3.1710894,1.9028858,1.5097096,1.1442792,-0.46810338,0.20336843,0.33529374,2.0577464,1.4227896,1.8755139,2.5120432,1.9164015,2.9207003,3.9172168,2.4602072,2.232492,2.4454215,3.1665697,4.942428,4.1116595,2.4597924,2.4159622,3.7445364,3.2370346,3.8094301,3.3686173,3.0473328,2.1347964,1.2727611,0.52933735,-0.80965513,-0.7427285,-0.24935682,-1.7309546,-1.1931797,-0.71069384,-0.10541939,-0.6856911,-0.9356355,-1.9518021,-3.16299,-3.3563468,-3.677612,-3.910309,-4.3310947,-3.6942198,-3.2683363,-4.6904664,-5.274618,-6.122708,-6.303912,-7.1427183,-5.2291164,-5.9845905,-6.86992,-7.545776,-7.6167674,-6.775751,-8.743832,-9.212113,-10.0004425,-9.135793,-8.555531,-8.466433,-9.008598,-8.676048,-8.683603,-8.152569,-7.5817943,-8.665377,-9.326995,-12.796533,-25.259624,0.64721483,0.9217135,0.5855876,0.5628233,0.7961177,0.5000498,0.34869656,0.4100709,0.5035794,0.38711816,0.4230057,0.5770465,2210.202485179365,0.1844248670212765
-72.37225,90.52407,-12.149935,12.206373,-9.328464,5.588262,3.5464828,2.5230534,-7.269119,0.39823833,0.6514635,3.9552395,-2.7959478,5.015974,-1.9943296,-1.2862593,5.6136656,6.5936384,10.739244,10.685232,6.2194552,4.893108,3.044746,2.1383338,2.4898226,1.5108418,4.0918555,4.3822417,2.911667,2.6303337,2.6554682,2.1243522,1.7056167,5.3544126,1.7995377,0.9727603,2.0881011,1.7644057,2.4677513,4.0583115,3.700305,0.2716808,-0.35641596,-0.8431845,-0.3643033,-0.44277486,2.3304994,3.5450685,0.6811908,-1.779466,-1.0500218,-1.5144805,-1.5832891,0.95037276,2.986304,-0.1590395,-1.0745142,-1.2780514,-0.38628566,0.87769383,2.2171004,2.1023364,-0.08444694,-0.85483545,-1.464549,-3.1026564,-3.8446383,-4.573563,-4.8892074,-4.510981,-4.414537,-5.7386622,-8.152191,-8.156389,-7.57997,-7.6951184,-7.632292,-6.900435,-6.04803,-6.7209563,-7.1278324,-7.2330375,-7.29341,-7.782995,-7.358964,-6.7308693,-7.5505943,-8.038138,-7.5800548,-7.5170627,-7.99101,-8.242324,-7.5091224,-7.2547054,-7.1152987,-7.225979,-8.751823,-9.807159,-9.586045,-8.985256,-10.259168,-10.292862,-10.25591,-10.361715,-10.286509,-11.165807,-11.825552,-11.93201,-12.484142,-12.3820505,-12.8308935,-13.628227,-13.548615,-14.01409,-14.176216,-14.634986,-15.102259,-15.360315,-15.701064,-16.090895,-15.708669,-16.011745,-16.083584,-16.742182,-17.534338,-18.093792,-19.06831,-19.449245,-19.349371,-19.274412,-19.60002,-19.63856,-19.87293,-19.825686,-20.022635,-20.008944,-20.41701,-20.392761,-20.573092,-23.696154,-35.557762,0.5439076,0.74399036,0.7892938,0.7472583,0.78974825,0.6060984,0.47694635,0.5189254,0.65547687,0.4879625,0.4641185,0.67523277,1808.0539174136445,0.1288646941489361
2.2869747,64.04316,-13.62672,10.557268,-9.636976,1.3424805,1.6195409,2.4459758,-7.3824353,-4.412289,0.8728232,3.2214968,-1.9489294,5.5868497,2.5339868,2.533089,6.8106527,7.297623,8.105776,11.38181,10.133779,9.057707,7.731171,5.772565,5.492821,6.2827687,8.92729,7.461065,7.0047584,6.0159783,6.3758054,6.087285,5.9987535,8.868379,5.8546915,5.736353,7.1017404,8.156052,8.078742,7.6176286,8.309304,5.1996984,3.4785514,2.5898914,3.433478,3.631063,6.079685,7.5298324,3.7194457,3.9558952,3.3644714,2.4884734,4.1822124,5.8020453,7.7760854,5.4803824,5.5631056,6.9337535,12.012703,8.071703,5.9592714,5.1699142,3.649276,1.1615237,-0.6125914,-0.8503061,-0.33126974,0.7254899,0.6953327,0.57851344,3.0832617,3.957093,-0.19205458,-0.26698676,0.061761744,-0.56260115,0.15804754,0.17580934,-0.15059638,-0.70339936,0.01467356,-0.43053222,-0.7384306,-2.0679524,-1.872555,1.5065345,2.4810855,1.8503153,0.23733117,1.002796,2.1739447,2.6177213,2.2872674,1.9529021,0.79711354,-0.5455586,-1.9002583,-2.798109,-2.3995554,-3.4495084,-3.760092,-2.4978943,-2.8187392,-2.2709854,-2.0179675,-3.6823075,-3.5115824,-2.1674755,-2.255791,-3.627663,-4.431572,-3.4315338,-3.886531,-4.5156107,-5.5505624,-5.135045,-4.425743,-5.6135917,-6.82363,-6.4020205,-6.9813104,-6.4163227,-9.113362,-9.8713,-10.618866,-8.690713,-8.331782,-10.020167,-9.442962,-9.85726,-8.99794,-8.875255,-9.225248,-10.078738,-10.4695,-10.231028,-10.076069,-9.826915,-9.759294,-12.967464,-25.479622,0.6567601,0.9342442,0.7420233,0.6596791,0.6646591,0.5468229,0.4956762,0.4732187,0.55948526,0.5152316,0.50411403,0.63790226,2327.073776176316,0.2043197307180851
30.163925,68.079414,-18.249483,10.658701,-6.5792017,-1.749702,4.613648,6.3604956,-6.3008475,-2.7920485,5.679081,6.7573347,-3.946563,8.290575,-0.31236362,2.462677,8.532025,13.307672,16.717133,17.690826,14.400186,15.379833,13.615794,10.960601,8.451395,7.792387,7.884753,4.7455163,4.951437,4.7063227,4.770665,4.2345614,7.1196704,10.379886,10.699333,11.544005,10.287078,10.3432865,10.154208,11.100018,15.156157,11.048562,10.006123,8.605897,6.805055,5.538652,7.262407,7.1736937,5.991972,4.783385,4.540695,4.9390087,6.2295747,7.6972976,9.987251,9.040796,8.278435,9.355198,17.139688,14.497896,8.414661,8.081968,5.763706,5.7188215,3.98158,3.6785927,5.21526,3.394348,1.2895072,1.2390786,3.6762795,4.6613364,1.1370838,2.1210325,1.8422595,0.89840996,1.3167179,3.6771426,4.79818,3.371208,4.01602,3.7826638,3.8105493,3.9616952,3.6008735,4.9331236,5.695011,5.726067,5.582295,4.668427,3.576843,4.0160666,4.110227,4.4679055,4.792237,4.1356945,2.3856015,0.85840714,-0.26820108,-1.4517621,-0.8118512,-1.3057657,-0.97366244,-0.9857564,-1.4933507,-0.15613079,-0.8799678,-1.9892138,-1.8411754,-2.3027766,-2.995204,-2.9884984,-3.739482,-4.64953,-3.9157748,-2.5339303,-2.648419,-3.8120809,-4.904159,-5.1939163,-6.816591,-7.410079,-6.7960978,-6.6140924,-7.6323085,-7.4533877,-8.840871,-8.666753,-8.219894,-7.534829,-6.9680824,-7.689462,-8.200516,-7.883931,-7.7891254,-7.9888086,-7.842898,-7.364357,-7.4179597,-10.82998,-23.617624,0.57039136,0.96850586,0.5515842,0.44192198,0.6581087,0.41419822,0.2769966,0.25373736,0.28666812,0.33185604,0.32509378,0.44229263,2193.23461566261,0.1783317403590425
28.067463,69.63778,-17.846361,11.565723,-5.6447253,-3.6731765,3.4514186,6.9682097,-5.1803617,-2.6572707,5.5713806,6.1475883,-6.328678,8.592412,-0.6750049,3.1444309,9.309304,12.725216,15.077593,18.624775,15.200877,14.12787,13.278519,11.1121855,8.391633,7.9693456,9.801612,6.2991495,4.1685863,4.708273,5.5472646,4.4570847,7.948436,9.645964,10.389757,11.231182,9.053313,8.552762,9.8292465,11.631624,15.8707695,11.460157,10.938814,9.6136055,7.8667655,6.1543813,6.996799,8.2707615,6.46729,5.1648374,4.8613453,4.449395,4.0893793,6.652521,8.925639,6.848778,7.1595173,8.963197,16.376495,13.824273,7.997026,7.369139,5.5128736,5.811389,3.9055436,3.6146967,4.35589,2.944056,1.5417888,1.3666593,3.0372593,2.4730914,1.3727963,2.2652388,1.0592446,1.7932667,1.4524418,3.2628863,4.227429,4.3866735,4.0283723,3.9703326,4.577832,5.5911827,4.4234586,4.189062,5.6930966,5.7770014,4.7404404,3.6680856,3.455682,3.7086103,4.508686,5.0928717,6.1982927,4.016471,1.7072326,0.7629419,-1.1520746,-2.1278236,-1.7516098,-1.4542196,-2.1827872,-2.6666,-1.5611055,-1.3580718,-1.3608189,-1.4149992,-2.0295086,-2.5741763,-2.9407132,-2.7504857,-3.5397632,-4.0382977,-3.7608752,-4.156338,-4.901155,-5.2174473,-5.611516,-5.654281,-7.0454674,-7.7607784,-6.672712,-7.635935,-7.8510647,-7.223075,-8.505499,-9.10443,-9.3228855,-8.331573,-7.937197,-7.8047934,-7.8334284,-7.7140994,-7.4585657,-7.3772225,-7.91482,-8.182598,-7.8732696,-11.56819,-24.087788,0.621824,0.89039505,0.4551508,0.5210892,0.80965954,0.4813549,0.32122272,0.28317332,0.3163822,0.31882048,0.36300966,0.48219073,2173.2767915269587,0.1756098321143617
30.825449,67.86036,-16.585453,11.650682,-6.0884547,-0.43498164,4.5777235,6.424205,-5.5640264,-4.0968423,5.090294,6.125858,-5.3436832,7.452443,-0.9121874,2.821559,9.837172,14.915034,18.329308,17.310215,14.896682,15.124024,14.454421,12.653425,9.595607,7.709456,8.852424,5.7908974,4.008058,4.2186985,4.6468554,5.2401414,7.321506,9.163966,10.37534,11.885741,10.17371,10.061128,10.319809,10.599431,13.679401,10.701065,9.929638,8.341886,6.166066,5.564522,7.333678,7.429957,6.16759,5.057141,4.492527,5.657704,6.7470922,7.7005386,9.589116,8.354363,7.903249,8.502324,16.224766,13.744617,9.244087,8.400407,5.82722,5.9212103,4.360464,3.1670775,4.5660725,3.1073112,1.1969138,1.1969607,3.8116117,4.228279,1.1633145,2.0268817,1.6576484,0.8778282,2.0732837,3.7596729,4.9438357,2.9539983,3.6819293,3.685599,4.036411,3.7899697,3.6863644,3.9730465,5.434861,5.9340696,5.999727,4.9379025,3.701618,3.9862852,4.544118,4.958422,4.666782,3.148335,0.7192128,-0.9877774,-1.2334703,-0.873422,-0.020075964,-0.84148145,-0.34972373,-0.9766464,-1.1060082,-0.2518721,-0.63748544,-1.9967269,-1.9865986,-1.6050975,-2.3626277,-2.5684047,-2.804914,-3.5661979,-3.3819525,-2.787013,-2.8241804,-3.2131758,-4.037057,-5.111202,-6.6105704,-7.1141677,-6.919507,-6.4281,-7.424099,-8.52292,-8.985061,-8.704979,-8.178649,-7.5545864,-7.1136026,-6.8886776,-7.459198,-7.3661876,-7.2193375,-7.5688877,-7.322953,-7.393146,-7.392233,-11.327012,-23.733715,0.59137464,0.97553116,0.590312,0.4650078,0.6084563,0.3918897,0.29074487,0.27788255,0.29971036,0.35065374,0.37928066,0.47880355,2200.610162270945,0.1773707613031915
-72.744225,93.07264,-11.432956,12.36843,-9.275045,4.642493,2.188838,1.9558989,-6.697811,-1.0817716,-0.6360683,3.1208112,-2.9056818,5.6763453,-2.7039273,-2.1845129,5.024324,6.607461,11.062951,10.753449,5.972901,6.152401,3.6909366,2.359267,3.0946245,3.162901,6.4127526,5.166505,2.9973793,2.8388736,3.1622052,2.0073843,2.1750135,6.000039,2.306643,1.6697092,3.031061,1.4485444,2.2595096,4.3218513,3.601671,0.2855085,0.2502688,-0.30137995,0.16884467,-0.49129,2.699178,4.4510074,0.10003662,-1.6641923,-0.9800422,-1.3382844,-1.5927634,1.4416862,2.7134242,-0.060393292,-0.8637823,-1.7572646,-0.6231151,0.57131135,2.38143,1.3534425,-0.39568093,-1.404551,-1.3479875,-3.3521879,-4.4529443,-4.3750577,-5.247075,-5.558732,-5.108807,-5.568895,-8.084197,-8.26469,-7.359348,-7.005466,-6.8042617,-5.9419017,-6.212174,-6.2850122,-6.3764687,-7.478155,-7.551867,-7.874449,-7.8910723,-6.946028,-7.0648484,-8.339578,-8.040402,-7.7658367,-8.339604,-8.3040905,-7.5221663,-7.3541346,-7.7151113,-7.9269557,-9.469868,-10.451076,-10.354822,-9.355197,-9.762782,-10.410434,-10.434026,-10.398991,-10.691613,-11.501774,-12.470394,-12.271419,-12.556758,-12.709002,-13.191346,-13.428769,-13.227694,-14.030359,-14.645913,-15.099175,-15.387772,-15.393476,-15.665161,-16.070898,-16.02746,-16.395092,-16.59805,-17.244429,-18.065432,-18.608217,-19.643589,-20.061144,-20.115416,-19.695261,-19.787056,-19.537052,-19.892002,-19.986917,-20.082777,-20.283758,-20.618277,-20.755213,-20.714746,-23.856518,-35.611965,0.5301322,0.72964436,0.7329242,0.7283155,0.8193492,0.57361877,0.4440668,0.50580996,0.6766104,0.47614178,0.45094755,0.68438077,1763.279763723364,0.1224443151595744
-14.770882,77.74584,-15.125522,10.393841,-7.2329855,-1.0120519,1.9181465,2.3626769,-7.807048,-2.997274,0.47153392,2.6549284,-1.7083701,4.355619,5.107735,1.8729436,5.8545456,8.006253,9.951183,10.76603,9.645231,8.970476,7.263862,4.092048,3.9309013,6.2147703,11.739724,7.662947,7.579118,7.1467643,5.9648814,6.130536,6.4786897,8.769307,5.664768,6.1843066,6.122962,6.202681,6.8091326,7.5804796,7.4786067,4.8441176,3.6824765,2.6875331,3.824083,3.8142872,6.917734,9.115123,4.072847,2.6871397,2.4037488,1.4981147,2.49474,4.8221145,6.413606,4.3801684,3.5453005,5.5104585,9.25549,6.399138,4.6367245,4.4799924,3.365188,1.8608117,1.70762,-0.44719,-0.29466513,-0.5186438,-0.17035764,-0.57583064,0.685563,0.49830166,-2.3572254,-2.2629528,-0.86606807,-1.0631069,-1.520287,-0.64123464,-0.5043552,-0.53635716,-1.2466248,-0.8304522,-0.82606715,-1.1880447,-2.5250764,-2.0192397,-0.59373575,-1.0922033,-1.254534,-0.046535406,0.1895417,0.116980605,0.23312591,-0.118334584,0.36994877,-1.415898,-4.5965967,-5.2524633,-5.871243,-5.186842,-4.282686,-3.2053454,-4.220954,-4.53458,-5.962578,-6.0829268,-6.8617625,-7.192214,-6.5738525,-6.992223,-7.7843885,-7.4715614,-7.475283,-8.972147,-9.360997,-8.829152,-7.854593,-8.638006,-10.287696,-9.837523,-10.089979,-10.830055,-11.117479,-11.862502,-12.216114,-12.15792,-12.564138,-13.276153,-13.104309,-12.912928,-13.514289,-11.78172,-12.155222,-13.057503,-13.303061,-12.895033,-12.945019,-12.784199,-12.816349,-16.230398,-27.314978,0.5633282,0.7671033,0.6658285,0.66037995,0.8158641,0.5862747,0.49521035,0.52042764,0.68992645,0.49691534,0.47192705,0.6351599,2078.2311266610163,0.167236328125
29.457563,70.37821,-16.390131,11.986741,-5.3264523,1.056387,6.0866733,5.4457226,-5.278487,-4.404257,4.971009,5.239171,-6.0809016,7.4912877,-0.9435219,4.380146,11.494546,14.124056,17.932608,19.122032,15.446584,15.266576,14.88501,13.949495,9.954497,7.649142,8.796756,5.7049274,3.8923516,5.2442317,4.377694,5.3837304,7.408649,9.989416,10.422429,11.542909,9.612673,8.9118395,9.172757,9.379959,13.494945,10.882794,10.4902725,8.518697,5.3608155,5.693682,7.0181017,7.115527,6.197897,4.94264,5.0095,6.145041,7.010889,7.8603206,9.938563,8.262252,7.7760653,8.629367,16.499912,14.009181,8.383095,7.6903987,5.7873254,6.264094,5.225304,4.08372,5.1168914,3.193321,2.1581178,1.9205444,3.7050524,3.7595537,1.2335688,1.3908845,1.06409,1.0242581,2.3278043,3.8766248,4.3853135,2.7707617,2.982247,3.3987672,3.72485,3.3538053,3.3258076,3.053205,4.430848,5.6363034,5.799509,3.9747918,3.122645,4.0066905,5.094795,5.052576,5.3005004,2.763793,-0.032936472,-1.9652073,-2.084671,-0.8715783,0.3406062,-0.35945454,-0.30684546,-0.8703433,-1.7312305,-1.5402431,-1.3371245,-2.3687558,-1.7387238,-1.3975389,-2.1281557,-2.7856739,-2.581431,-2.973541,-3.180792,-3.91263,-3.7169864,-4.259213,-4.4967465,-5.1706133,-6.4510493,-7.6039696,-8.191035,-8.021029,-8.140548,-9.812961,-9.703657,-9.175171,-8.589622,-7.747713,-7.566848,-7.035171,-7.345244,-7.370602,-7.628106,-7.6807804,-7.760121,-8.039141,-7.4454308,-11.540405,-24.238377,0.57475466,0.9476788,0.5217778,0.4597911,0.64757824,0.42447877,0.30532628,0.27168944,0.2819609,0.33980945,0.37360805,0.4985874,2154.2057452886543,0.1686751994680851
-4.436427,68.08663,-13.703301,13.099652,-7.298086,0.32786095,2.984774,1.0985417,-8.197613,-5.1637707,2.955755,4.259644,-1.4587066,6.953479,3.6888003,2.3495667,6.673277,7.3925815,9.229854,11.836509,10.6359415,7.999428,7.2045407,6.15025,5.0709414,5.9151444,10.627613,7.0546556,6.9552717,6.232997,5.9466753,6.3579636,6.592877,8.976036,6.0382514,6.1632314,7.060715,7.304333,7.934885,7.12176,7.1451774,3.9948907,3.0117095,2.0269458,2.815252,2.8646367,4.939577,6.189868,3.604178,2.0586631,1.852895,2.0259185,2.867454,5.181178,6.642587,4.3556767,4.146306,6.0827894,11.2110195,7.586298,6.30286,5.438619,3.6996355,1.6279665,-0.19986176,-0.37988707,-0.7580362,-0.22928958,0.30059963,-0.6807323,1.9593793,2.6447983,-0.47057638,-1.1279979,-1.091123,-1.6014271,-0.70636994,-1.4974974,-1.351913,-0.8026336,0.55006474,-0.22156323,-1.0088208,-1.4949727,-1.2742941,0.506643,2.0008454,1.6694179,-0.17240766,0.87636393,1.8918974,1.8485492,1.787385,1.549806,1.2156261,-0.16330425,-2.4804485,-2.9087431,-3.385167,-4.343933,-4.631569,-2.8461978,-3.212421,-3.192191,-3.425641,-3.8667953,-3.8025255,-3.053622,-3.345284,-5.2140355,-5.7190623,-4.6593313,-4.807702,-6.100969,-6.3486304,-6.706452,-6.3044505,-6.923669,-7.414459,-8.421343,-8.645383,-8.084372,-10.085904,-10.990063,-11.053782,-10.766773,-10.174326,-11.6492815,-11.459413,-11.14543,-10.481249,-10.332565,-10.899588,-11.365831,-11.412203,-10.744485,-10.840177,-10.77583,-10.597636,-13.175652,-25.106203,0.6281769,0.9131226,0.77673954,0.6933897,0.7531674,0.572485,0.474028,0.46644267,0.51120687,0.4664732,0.48547176,0.6236795,2231.157563109712,0.1896297373670212
29.919914,75.79114,-25.355183,14.694371,0.82519686,1.4242657,3.3403187,0.00894753,-3.863803,-4.7158904,-5.119526,-1.5623788,-7.2595754,4.757125,-1.7552795,1.1194614,9.68281,15.465575,17.595644,20.370523,15.946615,13.518466,16.705658,14.698443,12.964704,12.603551,12.916931,9.917768,8.016436,6.329251,4.491986,3.895936,4.876765,8.71089,8.600797,10.846727,10.298729,8.660949,8.696782,7.9972672,9.810392,8.013244,8.543086,7.0245304,5.3308506,4.9067626,7.468054,10.455027,7.4121885,6.2890334,5.7059636,7.7239275,6.551137,7.0944943,7.902056,7.096026,7.2031264,9.6534605,15.247332,12.073229,7.631383,7.545279,7.6469526,7.6470714,5.806386,2.7625303,4.522905,3.8148391,3.8860419,4.7510457,6.315062,7.7910156,6.2723427,5.2759733,5.8240542,6.5844903,6.5889797,6.291356,7.1403337,7.193376,5.6896386,4.268927,3.1580918,3.8482218,2.4837682,2.6180446,4.171836,4.8071895,3.9523146,4.1209283,3.4639077,4.2737217,5.5906215,5.9158006,4.307887,3.5384145,1.518469,1.673185,1.190356,0.29582343,-1.1211536,-2.860472,-1.948348,-1.2636659,-0.32976958,-1.05297,-1.1627207,-0.9044539,-1.3559952,-2.2738144,-3.3801668,-3.522796,-2.445696,-4.36981,-5.1665654,-5.3786044,-5.619886,-6.946402,-7.6990056,-8.79669,-9.405846,-9.329439,-9.107597,-9.283292,-9.460841,-9.524605,-10.502526,-9.636209,-9.829723,-9.437335,-9.188012,-9.097738,-9.207941,-8.756651,-9.095607,-9.524154,-9.690444,-9.39846,-8.888748,-12.168375,-24.97527,0.5923102,0.9210054,0.60972416,0.6042593,0.71178126,0.552728,0.43194285,0.37261108,0.43473303,0.43921468,0.50386226,0.57160676,2019.4626659053647,0.1573564245345744
24.152767,67.92433,-17.801498,9.37815,-12.251091,-2.6545753,2.5019662,3.869253,-6.498751,0.14340676,3.019648,5.8540626,-3.6738527,5.3984327,-2.0772848,4.3210616,9.095413,9.18573,13.785024,16.512579,12.454038,12.275006,12.060564,8.0076885,6.022341,6.292717,9.404904,5.3245916,5.7089252,5.156987,5.4222527,6.3197703,8.176474,11.434791,11.117073,11.89115,10.869431,9.770308,8.475012,11.233593,15.441707,10.114464,7.88347,6.906214,6.7028,7.4637885,9.852107,11.613655,7.8760395,4.8749547,5.0264335,4.728366,5.0321913,6.7811375,9.048329,6.5598373,6.579457,8.717745,14.699936,11.197958,8.835679,6.499374,5.3829837,5.209062,5.963301,4.2449994,3.4711306,2.4229403,3.1515286,2.4348814,1.6729066,2.3636837,-0.60260373,0.20295261,1.1911263,2.3272166,2.0775006,1.9451735,3.0690513,3.1675081,2.676435,3.0538223,1.839788,2.187756,2.6119683,3.057898,4.0037074,2.6052992,1.6625601,2.583675,3.742123,4.221556,4.8056493,4.82173,3.3434656,2.4252775,1.1272134,0.40239623,-0.8371439,-0.7548393,-0.24090207,-0.9221262,-0.13158804,-0.04973368,0.46696442,-0.3164277,-0.7751295,-1.4724817,-2.679485,-3.2070742,-3.1000617,-3.7922752,-4.247769,-3.638646,-3.4393194,-4.2754645,-4.424971,-5.733392,-6.2087893,-6.1818256,-5.319771,-5.5613046,-5.3518887,-7.0856557,-7.3503456,-7.514318,-9.240475,-8.486857,-8.630731,-8.49133,-8.88563,-8.65021,-8.569574,-8.332362,-8.697974,-8.531719,-7.2900753,-8.259384,-9.445888,-12.902225,-25.124287,0.6772162,0.8700871,0.5579594,0.59764665,0.82665986,0.44780394,0.3240591,0.40367836,0.47668976,0.3813465,0.4090857,0.5148861,2223.561371485024,0.1838898354388297
21.047287,69.069176,-15.816007,9.951022,-10.700974,-2.4561257,3.9582,5.969468,-5.7017136,-1.924969,2.1683872,6.6098075,-4.414661,5.901303,0.6327411,3.4175687,9.444945,10.965367,14.3647175,16.157114,12.506223,11.723421,11.132975,8.554177,7.2096753,6.4524064,11.442831,6.497731,5.8966427,4.8875318,4.701515,5.4261403,7.0853715,9.701834,10.157844,11.441567,9.994625,8.543442,8.860963,11.349501,13.599537,9.63428,7.7369294,6.7130785,6.3571906,8.615995,10.224953,10.815738,6.5761795,4.815607,4.009449,4.370437,5.147746,6.629403,9.084459,7.5075965,8.070383,9.507686,15.090611,11.437716,7.169103,5.745474,4.834063,3.6736937,3.2104678,3.4344368,3.0086133,1.944103,2.6312208,2.2502346,1.1790653,0.36279577,-0.35130408,0.22691984,0.7619693,1.2828162,0.8727159,1.7100108,1.8908435,1.2883086,2.8754938,3.8388095,2.783202,2.311676,2.7792027,2.9882963,4.256465,3.6912804,3.1538222,2.1887276,3.9129138,3.094317,2.551187,2.1179664,2.7895832,1.8278953,0.6754741,-0.060855664,-0.73553765,-1.2773148,-0.48066172,-1.2431985,-1.7386682,-0.4719953,-0.14152582,-0.9014636,-0.7231905,-1.6681908,-3.2248948,-3.698823,-4.2034907,-4.0452194,-4.00036,-3.1134255,-4.223351,-5.4843354,-5.7089963,-5.414468,-5.6990786,-6.5088253,-5.1384926,-6.6747513,-7.502011,-7.4024997,-8.5343,-7.0087023,-8.615117,-8.82616,-9.758503,-8.85848,-7.894267,-7.9094834,-8.706409,-8.918237,-8.820178,-8.271563,-7.867773,-9.038695,-9.023646,-12.536646,-25.160357,0.7579419,0.93419003,0.52594244,0.5463988,0.760375,0.4426899,0.32999754,0.41804504,0.4529938,0.35717762,0.40317458,0.5389629,2214.605966424905,0.183328831449468
2.9973967,67.60405,-16.928385,11.355067,-12.348043,-0.5895938,2.702042,1.534365,-5.2012057,-3.477244,-0.41864982,1.7789602,-3.567081,4.553468,1.9331094,2.143254,5.60789,6.4488826,9.70621,12.301506,10.597385,9.471707,8.606482,6.3101373,4.8513565,5.45817,8.977968,6.933398,6.184576,6.439805,6.8602004,5.900103,6.503027,8.685998,7.317376,7.3604164,7.659827,7.461381,8.455476,8.18611,8.63396,5.230795,5.9257717,3.3643954,2.4053428,4.9655786,7.7865624,10.051258,5.605217,4.3522873,4.7387486,4.4119115,5.022085,6.9455976,8.385717,6.553293,4.7388687,6.3562675,10.345936,6.7278547,4.5934687,5.0045805,3.3995504,1.5107641,0.80709034,-0.11333014,0.28703386,1.2514079,1.6426729,0.960051,2.7442358,3.5817716,0.16881965,0.06955998,0.85783094,0.25553194,0.5256043,0.5841794,0.31879142,-0.30708826,-1.1125054,-1.3026075,-1.366816,-0.93939996,-1.1811012,0.7004913,1.8499558,2.1393301,1.4689803,1.0626522,2.3908825,4.1229,3.5453978,2.8504872,0.8682045,-1.4171667,-2.3987067,-2.966982,-2.7581985,-2.8660476,-2.1079533,-1.6583058,-1.5168501,-1.5187176,-1.4433612,-2.0546815,-2.4764967,-2.1429267,-2.535803,-2.384789,-4.623717,-4.3899364,-4.6407413,-5.0064325,-5.7321672,-5.6175127,-5.013632,-6.2241397,-7.343445,-7.4644203,-8.204896,-9.039597,-9.379224,-10.090414,-11.346838,-10.410094,-10.685313,-10.680907,-9.539943,-9.4618845,-10.011838,-10.50547,-10.951987,-10.269179,-10.909215,-11.563486,-11.123782,-10.692792,-9.841722,-13.658612,-26.120039,0.7392185,0.8564638,0.7131218,0.76560575,0.7075936,0.53827405,0.4999231,0.6125564,0.70922667,0.5587346,0.562002,0.7305724,2255.991497947477,0.1978941572473404
